"country","year","sector","gross_output_price_level"
"ISL",2013,"bts",0.778604081097054
"ISL",2013,"g",1.08501873604509
"ISL",2013,"hts",0.699347206822802
"ISL",2014,"bts",0.857472518879203
"ISL",2014,"g",1.10789906054886
"ISL",2014,"hts",0.759091827972898
"ISL",2015,"bts",0.809909248887404
"ISL",2015,"g",1.02448287480182
"ISL",2015,"hts",0.715282599017113
"ISL",2016,"bts",0.944281499325782
"ISL",2016,"g",1.07174024486367
"ISL",2016,"hts",0.785969958469574
"ISL",2017,"bts",1.11154565003694
"ISL",2017,"g",1.16161438216232
"ISL",2017,"hts",0.862279273217952
"ISL",2018,"bts",1.13998603575598
"ISL",2018,"g",1.17238598852266
"ISL",2018,"hts",0.876744649645551
"ISR",1995,"bts",0.521499061062002
"ISR",1995,"g",0.913611259177778
"ISR",1995,"hts",0.819910685349223
"ISR",1996,"bts",0.537748212946465
"ISR",1996,"g",0.94049991920822
"ISR",1996,"hts",0.857695211206755
"ISR",1997,"bts",0.531617368316191
"ISR",1997,"g",0.926981470575054
"ISR",1997,"hts",0.880455024773984
"ISR",1998,"bts",0.518780453347814
"ISR",1998,"g",0.897209009537374
"ISR",1998,"hts",0.861093354443996
"ISR",1999,"bts",0.506306607973834
"ISR",1999,"g",0.87470119755257
"ISR",1999,"hts",0.838576499465146
"ISR",2000,"bts",0.533706646480108
"ISR",2000,"g",0.896378763943705
"ISR",2000,"hts",0.881959047469695
"ISR",2001,"bts",0.537399183265333
"ISR",2001,"g",0.888519736112797
"ISR",2001,"hts",0.856720065078157
"ISR",2002,"bts",0.498656031400162
"ISR",2002,"g",0.842486702782407
"ISR",2002,"hts",0.766404558819441
"ISR",2003,"bts",0.508313780771544
"ISR",2003,"g",0.860308081170813
"ISR",2003,"hts",0.806036110972609
"ISR",2004,"bts",0.530538232507463
"ISR",2004,"g",0.874822274553101
"ISR",2004,"hts",0.799874225346807
"ISR",2005,"bts",0.537369513694857
"ISR",2005,"g",0.881590123721665
"ISR",2005,"hts",0.807010696724962
"ISR",2006,"bts",0.563066575586199
"ISR",2006,"g",0.923015942900238
"ISR",2006,"hts",0.797607544753199
"ISR",2007,"bts",0.629577483271119
"ISR",2007,"g",1.02965385689994
"ISR",2007,"hts",0.854169899299102
"ISR",2008,"bts",0.749299290809102
"ISR",2008,"g",1.23776970079639
"ISR",2008,"hts",0.976272836132049
"ISR",2009,"bts",0.711198356304018
"ISR",2009,"g",1.19105791737689
"ISR",2009,"hts",0.922488486219464
"ISR",2010,"bts",0.793602834512219
"ISR",2010,"g",1.17538578653022
"ISR",2010,"hts",0.980405060250375
"ISR",2011,"bts",0.858648075049968
"ISR",2011,"g",1.24843888643104
"ISR",2011,"hts",1.01897753226312
"ISR",2012,"bts",0.831074808922248
"ISR",2012,"g",1.25559350504882
"ISR",2012,"hts",0.959037075046617
"ISR",2013,"bts",0.904867261429853
"ISR",2013,"g",1.36111190460759
"ISR",2013,"hts",1.04035076938615
"ISR",2014,"bts",0.927955261430539
"ISR",2014,"g",1.40231428220681
"ISR",2014,"hts",1.03744567468
"ISR",2015,"bts",0.86778046688085
"ISR",2015,"g",1.36990671589106
"ISR",2015,"hts",0.985132102224892
"ISR",2016,"bts",0.900182311771409
"ISR",2016,"g",1.40327227539054
"ISR",2016,"hts",1.00310273908203
"ISR",2017,"bts",0.977821074362728
"ISR",2017,"g",1.44761086080215
"ISR",2017,"hts",1.07799617054125
"ISR",2018,"bts",1.00568372555794
"ISR",2018,"g",1.42367982653445
"ISR",2018,"hts",1.09432760670236
"ITA",1995,"bts",0.439310116595544
"ITA",1995,"g",0.778072350567976
"ITA",1995,"hts",0.692484489955876
"ITA",1996,"bts",0.48811347117849
"ITA",1996,"g",0.839091088009328
"ITA",1996,"hts",0.755398406884179
"ITA",1997,"bts",0.458652660394929
"ITA",1997,"g",0.77188402807633
"ITA",1997,"hts",0.690631072715381
"ITA",1998,"bts",0.460478702710272
"ITA",1998,"g",0.762880929226763
"ITA",1998,"hts",0.691212914462471
"ITA",1999,"bts",0.45107371557324
"ITA",1999,"g",0.731452492445613
"ITA",1999,"hts",0.669802036372171
"ITA",2000,"bts",0.405595410929156
"ITA",2000,"g",0.663972474050032
"ITA",2000,"hts",0.591233612322952
"ITA",2001,"bts",0.407260545094644
"ITA",2001,"g",0.657729809022029
"ITA",2001,"hts",0.589409166545003
"ITA",2002,"bts",0.447319862972781
"ITA",2002,"g",0.700080101814703
"ITA",2002,"hts",0.63704360685423
"ITA",2003,"bts",0.556142106565354
"ITA",2003,"g",0.84807413561764
"ITA",2003,"hts",0.783856945354155
"ITA",2004,"bts",0.640661706028785
"ITA",2004,"g",0.951504399796744
"ITA",2004,"hts",0.882578021236453
"ITA",2005,"bts",0.667122118634873
"ITA",2005,"g",0.976837440852162
"ITA",2005,"hts",0.900095379268025
"ITA",2006,"bts",0.697553557200508
"ITA",2006,"g",1.0237011276272
"ITA",2006,"hts",0.919902318393669
"ITA",2007,"bts",0.783302920806602
"ITA",2007,"g",1.15273999332381
"ITA",2007,"hts",1.02279995214429
"ITA",2008,"bts",0.870676082091575
"ITA",2008,"g",1.29540682874558
"ITA",2008,"hts",1.12786294810766
"ITA",2009,"bts",0.843775410247592
"ITA",2009,"g",1.18466555202942
"ITA",2009,"hts",1.07200685691335
"ITA",2010,"bts",0.814200694303094
"ITA",2010,"g",1.15493154569656
"ITA",2010,"hts",1.02435787362583
"ITA",2011,"bts",0.872274514253931
"ITA",2011,"g",1.2676535803244
"ITA",2011,"hts",1.10118438450256
"ITA",2012,"bts",0.818640161481797
"ITA",2012,"g",1.19865761455786
"ITA",2012,"hts",1.03092722231575
"ITA",2013,"bts",0.854034435574551
"ITA",2013,"g",1.2442784364625
"ITA",2013,"hts",1.07182409490473
"ITA",2014,"bts",0.85767090841239
"ITA",2014,"g",1.24200293000305
"ITA",2014,"hts",1.08041655583217
"ITA",2015,"bts",0.718207674925195
"ITA",2015,"g",1.02336040033994
"ITA",2015,"hts",0.90235969554903
"ITA",2016,"bts",0.722252939943467
"ITA",2016,"g",1.00696706573359
"ITA",2016,"hts",0.898331460520176
"ITA",2017,"bts",0.743776655505737
"ITA",2017,"g",1.04978589644459
"ITA",2017,"hts",0.921784635223677
"ITA",2018,"bts",0.786041466410796
"ITA",2018,"g",1.10197364676233
"ITA",2018,"hts",0.971082942966893
"JPN",1995,"bts",0.869227594751343
"JPN",1995,"g",1.57967029189579
"JPN",1995,"hts",1.42712154798142
"JPN",1996,"bts",0.75422396645507
"JPN",1996,"g",1.34356882184541
"JPN",1996,"hts",1.22661882355765
"JPN",1997,"bts",0.685647694197532
"JPN",1997,"g",1.20413843499421
"JPN",1997,"hts",1.10872858952158
"JPN",1998,"bts",0.635065165539914
"JPN",1998,"g",1.1169945524198
"JPN",1998,"hts",1.02229972203374
"JPN",1999,"bts",0.721848137655891
"JPN",1999,"g",1.26019802149223
"JPN",1999,"hts",1.16728184911978
"JPN",2000,"bts",0.756555227185143
"JPN",2000,"g",1.2934061900925
"JPN",2000,"hts",1.22240188199597
"JPN",2001,"bts",0.662944306572916
"JPN",2001,"g",1.12963382836641
"JPN",2001,"hts",1.07415192661404
"JPN",2002,"bts",0.633959783380955
"JPN",2002,"g",1.07542739511827
"JPN",2002,"hts",1.032599644177
"JPN",2003,"bts",0.676718385987779
"JPN",2003,"g",1.13617245704419
"JPN",2003,"hts",1.10559429701618
"JPN",2004,"bts",0.719768058047143
"JPN",2004,"g",1.19221102513533
"JPN",2004,"hts",1.17839114790859
"JPN",2005,"bts",0.701899056361389
"JPN",2005,"g",1.13568413334809
"JPN",2005,"hts",1.14636244534177
"JPN",2006,"bts",0.66172516830971
"JPN",2006,"g",1.04902579867892
"JPN",2006,"hts",1.07738353679261
"JPN",2007,"bts",0.652787466588902
"JPN",2007,"g",1.01840653666996
"JPN",2007,"hts",1.05676945483904
"JPN",2008,"bts",0.741929420505527
"JPN",2008,"g",1.1176450870285
"JPN",2008,"hts",1.19733855813098
"JPN",2009,"bts",0.818585253086387
"JPN",2009,"g",1.27682106368276
"JPN",2009,"hts",1.31383347470555
"JPN",2010,"bts",0.863135892074349
"JPN",2010,"g",1.31468894486224
"JPN",2010,"hts",1.38087514609656
"JPN",2011,"bts",0.93784467308141
"JPN",2011,"g",1.39100168719701
"JPN",2011,"hts",1.49542898953013
"JPN",2012,"bts",0.933567723875558
"JPN",2012,"g",1.38835015980429
"JPN",2012,"hts",1.48311226543281
"JPN",2013,"bts",0.760539061994838
"JPN",2013,"g",1.13530487977972
"JPN",2013,"hts",1.20602661696767
"JPN",2014,"bts",0.708393219596555
"JPN",2014,"g",1.06476139093453
"JPN",2014,"hts",1.13194015480276
"JPN",2015,"bts",0.628785932737381
"JPN",2015,"g",0.980169316802383
"JPN",2015,"hts",1.00800571719983
"JPN",2016,"bts",0.703064105783426
"JPN",2016,"g",1.10207010939255
"JPN",2016,"hts",1.1288958691347
"JPN",2017,"bts",0.681622362250274
"JPN",2017,"g",1.05308688433753
"JPN",2017,"hts",1.09000736279252
"JPN",2018,"bts",0.692076876274982
"JPN",2018,"g",1.05866572639564
"JPN",2018,"hts",1.11226066525209
"KAZ",1995,"bts",0.137889974799346
"KAZ",1995,"g",0.355854894364657
"KAZ",1995,"hts",0.344357108698704
"KAZ",1996,"bts",0.144386801194792
"KAZ",1996,"g",0.37159899986565
"KAZ",1996,"hts",0.347169029494541
"KAZ",1997,"bts",0.154471580006528
"KAZ",1997,"g",0.395434230043395
"KAZ",1997,"hts",0.352106780176008
"KAZ",1998,"bts",0.14949498810895
"KAZ",1998,"g",0.39243579367896
"KAZ",1998,"hts",0.364870723824615
"KAZ",1999,"bts",0.10919232098182
"KAZ",1999,"g",0.318658673118301
"KAZ",1999,"hts",0.252548660626673
"KAZ",2000,"bts",0.105124518758276
"KAZ",2000,"g",0.331045836972655
"KAZ",2000,"hts",0.2315518301261
"KAZ",2001,"bts",0.115244000270302
"KAZ",2001,"g",0.339433705407034
"KAZ",2001,"hts",0.250035035799612
"KAZ",2002,"bts",0.120511305699238
"KAZ",2002,"g",0.327012407740522
"KAZ",2002,"hts",0.259649976408026
"KAZ",2003,"bts",0.137592787911543
"KAZ",2003,"g",0.374261518671416
"KAZ",2003,"hts",0.300487220199939
"KAZ",2004,"bts",0.179821422029625
"KAZ",2004,"g",0.47516097008799
"KAZ",2004,"hts",0.387271688098445
"KAZ",2005,"bts",0.213979017886617
"KAZ",2005,"g",0.595293554489581
"KAZ",2005,"hts",0.453278685657564
"KAZ",2006,"bts",0.277559054873952
"KAZ",2006,"g",0.764165556790423
"KAZ",2006,"hts",0.571574258294645
"KAZ",2007,"bts",0.320509601484414
"KAZ",2007,"g",0.906659920527557
"KAZ",2007,"hts",0.686182368259044
"KAZ",2008,"bts",0.360822433209019
"KAZ",2008,"g",1.26495253988805
"KAZ",2008,"hts",0.806108984595896
"KAZ",2009,"bts",0.329767884403852
"KAZ",2009,"g",1.02523262831755
"KAZ",2009,"hts",0.722280945834916
"KAZ",2010,"bts",0.374203261543463
"KAZ",2010,"g",1.26729105992621
"KAZ",2010,"hts",0.839847914773288
"KAZ",2011,"bts",0.419547761109646
"KAZ",2011,"g",1.48105582851876
"KAZ",2011,"hts",0.942534508827448
"KAZ",2012,"bts",0.422585706304265
"KAZ",2012,"g",1.55353586715926
"KAZ",2012,"hts",0.973712989334382
"KAZ",2013,"bts",0.479764760559711
"KAZ",2013,"g",1.59306076117158
"KAZ",2013,"hts",1.0483129310559
"KAZ",2014,"bts",0.43645403880767
"KAZ",2014,"g",1.44845946609083
"KAZ",2014,"hts",0.954776754092163
"KAZ",2015,"bts",0.373210929338606
"KAZ",2015,"g",1.13804744536918
"KAZ",2015,"hts",0.833399028849604
"KAZ",2016,"bts",0.265834298623238
"KAZ",2016,"g",0.874147185891337
"KAZ",2016,"hts",0.598740451345788
"KAZ",2017,"bts",0.30829685721645
"KAZ",2017,"g",1.0145413785944
"KAZ",2017,"hts",0.701660644736072
"KAZ",2018,"bts",0.307099253614598
"KAZ",2018,"g",1.08612297659468
"KAZ",2018,"hts",0.703959480537705
"KHM",1995,"bts",0.083536001759318
"KHM",1995,"g",0.478296567901815
"KHM",1995,"hts",0.239515960903281
"KHM",1996,"bts",0.0890587141483592
"KHM",1996,"g",0.470272201051654
"KHM",1996,"hts",0.253981448362423
"KHM",1997,"bts",0.0822109749076834
"KHM",1997,"g",0.433451085625905
"KHM",1997,"hts",0.23811994571172
"KHM",1998,"bts",0.0703173806400954
"KHM",1998,"g",0.374297143683172
"KHM",1998,"hts",0.20582099977444
"KHM",1999,"bts",0.0718777151865151
"KHM",1999,"g",0.374389296342323
"KHM",1999,"hts",0.205935791326831
"KHM",2000,"bts",0.070145731983842
"KHM",2000,"g",0.350362882436922
"KHM",2000,"hts",0.207573502621109
"KHM",2001,"bts",0.0714889201403749
"KHM",2001,"g",0.35037822294288
"KHM",2001,"hts",0.209898503428182
"KHM",2002,"bts",0.0737069475706887
"KHM",2002,"g",0.348589719221638
"KHM",2002,"hts",0.213859333116958
"KHM",2003,"bts",0.072892784709129
"KHM",2003,"g",0.351159437975072
"KHM",2003,"hts",0.214425188518655
"KHM",2004,"bts",0.074005599622717
"KHM",2004,"g",0.364425774690815
"KHM",2004,"hts",0.225403962963373
"KHM",2005,"bts",0.0752930581229602
"KHM",2005,"g",0.381319908294801
"KHM",2005,"hts",0.235614770675679
"KHM",2006,"bts",0.0770575382815418
"KHM",2006,"g",0.401845844814382
"KHM",2006,"hts",0.246831250342287
"KHM",2007,"bts",0.0834265079928189
"KHM",2007,"g",0.433475297758569
"KHM",2007,"hts",0.265619030399229
"KHM",2008,"bts",0.088878688191717
"KHM",2008,"g",0.505881468562063
"KHM",2008,"hts",0.297681248697147
"KHM",2009,"bts",0.086967842278196
"KHM",2009,"g",0.51269493236344
"KHM",2009,"hts",0.291654171603763
"KHM",2010,"bts",0.100556558237226
"KHM",2010,"g",0.503933059309704
"KHM",2010,"hts",0.297977144222249
"KHM",2011,"bts",0.104823445455103
"KHM",2011,"g",0.549324697872111
"KHM",2011,"hts",0.317719298583742
"KHM",2012,"bts",0.108260881442151
"KHM",2012,"g",0.560343799440053
"KHM",2012,"hts",0.324528772070056
"KHM",2013,"bts",0.110746196084092
"KHM",2013,"g",0.565354048807337
"KHM",2013,"hts",0.330262903809757
"KHM",2014,"bts",0.116377805397838
"KHM",2014,"g",0.571862601795414
"KHM",2014,"hts",0.344480383523331
"KHM",2015,"bts",0.119462146217292
"KHM",2015,"g",0.576689722786444
"KHM",2015,"hts",0.348564564484522
"KHM",2016,"bts",0.124344740356316
"KHM",2016,"g",0.594101420370145
"KHM",2016,"hts",0.362480179789587
"KHM",2017,"bts",0.12880905324505
"KHM",2017,"g",0.615972210439567
"KHM",2017,"hts",0.373908563785733
"KHM",2018,"bts",0.134504463433092
"KHM",2018,"g",0.635152402754559
"KHM",2018,"hts",0.384635240396227
"KOR",1995,"bts",0.405094793659574
"KOR",1995,"g",0.924482731454585
"KOR",1995,"hts",0.69785792970396
"KOR",1996,"bts",0.414215319627469
"KOR",1996,"g",0.89458002173583
"KOR",1996,"hts",0.69658691316737
"KOR",1997,"bts",0.370626559786863
"KOR",1997,"g",0.775210856601753
"KOR",1997,"hts",0.60279973171036
"KOR",1998,"bts",0.258943517654907
"KOR",1998,"g",0.566124543996252
"KOR",1998,"hts",0.431714174753148
"KOR",1999,"bts",0.301791114287233
"KOR",1999,"g",0.644309921952416
"KOR",1999,"hts",0.509437074624493
"KOR",2000,"bts",0.329837521620265
"KOR",2000,"g",0.670400546120272
"KOR",2000,"hts",0.537067311843982
"KOR",2001,"bts",0.306156258927856
"KOR",2001,"g",0.591412386685563
"KOR",2001,"hts",0.483427319317533
"KOR",2002,"bts",0.328797290696744
"KOR",2002,"g",0.616487352034126
"KOR",2002,"hts",0.510951520227671
"KOR",2003,"bts",0.363147973638497
"KOR",2003,"g",0.658930089209805
"KOR",2003,"hts",0.55728508684981
"KOR",2004,"bts",0.394054595230505
"KOR",2004,"g",0.715827838294569
"KOR",2004,"hts",0.598850675003667
"KOR",2005,"bts",0.450017509898443
"KOR",2005,"g",0.793419016477566
"KOR",2005,"hts",0.67895914022273
"KOR",2006,"bts",0.487871831360788
"KOR",2006,"g",0.830852006044052
"KOR",2006,"hts",0.731268039308492
"KOR",2007,"bts",0.517343212284218
"KOR",2007,"g",0.861523062707607
"KOR",2007,"hts",0.767425423126645
"KOR",2008,"bts",0.451283299973899
"KOR",2008,"g",0.733543787087479
"KOR",2008,"hts",0.666046701269781
"KOR",2009,"bts",0.403265692939703
"KOR",2009,"g",0.670875043101535
"KOR",2009,"hts",0.586672502981053
"KOR",2010,"bts",0.453754624036818
"KOR",2010,"g",0.767035672930422
"KOR",2010,"hts",0.666660894579439
"KOR",2011,"bts",0.482479075234851
"KOR",2011,"g",0.816131850543713
"KOR",2011,"hts",0.702218193024741
"KOR",2012,"bts",0.484925571988735
"KOR",2012,"g",0.810380158856872
"KOR",2012,"hts",0.692558981676183
"KOR",2013,"bts",0.50872433523196
"KOR",2013,"g",0.842253037126242
"KOR",2013,"hts",0.71354679649824
"KOR",2014,"bts",0.538569893242227
"KOR",2014,"g",0.875726981111635
"KOR",2014,"hts",0.749522220426981
"KOR",2015,"bts",0.517955578935929
"KOR",2015,"g",0.842074960294085
"KOR",2015,"hts",0.717554097491465
"KOR",2016,"bts",0.514708830431706
"KOR",2016,"g",0.837228187322031
"KOR",2016,"hts",0.710386750157749
"KOR",2017,"bts",0.54080532392226
"KOR",2017,"g",0.877452965742747
"KOR",2017,"hts",0.741743725392764
"KOR",2018,"bts",0.562356681647785
"KOR",2018,"g",0.891985697913508
"KOR",2018,"hts",0.764832851739067
"LAO",1995,"bts",0.0694367455615336
"LAO",1995,"g",0.505312412893695
"LAO",1995,"hts",0.282156202494549
"LAO",1996,"bts",0.0670001562940541
"LAO",1996,"g",0.501215162560905
"LAO",1996,"hts",0.276395104395152
"LAO",1997,"bts",0.0889350711766407
"LAO",1997,"g",0.610439608440993
"LAO",1997,"hts",0.278337889919048
"LAO",1998,"bts",0.0514675642890726
"LAO",1998,"g",0.297783388369388
"LAO",1998,"hts",0.180697759985972
"LAO",1999,"bts",0.0512804089469058
"LAO",1999,"g",0.316125421411005
"LAO",1999,"hts",0.186703681539051
"LAO",2000,"bts",0.059835279107443
"LAO",2000,"g",0.352121785834354
"LAO",2000,"hts",0.211438744649524
"LAO",2001,"bts",0.0617677148303479
"LAO",2001,"g",0.334160670119294
"LAO",2001,"hts",0.207363314173775
"LAO",2002,"bts",0.0584520562071627
"LAO",2002,"g",0.337719406940066
"LAO",2002,"hts",0.187677687155886
"LAO",2003,"bts",0.0642351019235793
"LAO",2003,"g",0.334833343631142
"LAO",2003,"hts",0.205633348838828
"LAO",2004,"bts",0.0685793373356986
"LAO",2004,"g",0.372490129905287
"LAO",2004,"hts",0.232768281191294
"LAO",2005,"bts",0.0758502026328106
"LAO",2005,"g",0.382520636960087
"LAO",2005,"hts",0.236705445758631
"LAO",2006,"bts",0.0860214754322041
"LAO",2006,"g",0.409696743162291
"LAO",2006,"hts",0.286964717579886
"LAO",2007,"bts",0.0937325516107227
"LAO",2007,"g",0.500322856685455
"LAO",2007,"hts",0.289628186625331
"LAO",2008,"bts",0.114584384950323
"LAO",2008,"g",0.567577630332068
"LAO",2008,"hts",0.351894533707183
"LAO",2009,"bts",0.112732035771025
"LAO",2009,"g",0.543155744858395
"LAO",2009,"hts",0.363611190126246
"LAO",2010,"bts",0.121988075747734
"LAO",2010,"g",0.620557894113499
"LAO",2010,"hts",0.394820803147267
"LAO",2011,"bts",0.132870338142277
"LAO",2011,"g",0.69853979751228
"LAO",2011,"hts",0.428406424301825
"LAO",2012,"bts",0.140376369704071
"LAO",2012,"g",0.740393151010458
"LAO",2012,"hts",0.433584143940934
"LAO",2013,"bts",0.161382634111331
"LAO",2013,"g",0.77671330547531
"LAO",2013,"hts",0.475337580251927
"LAO",2014,"bts",0.177935769442071
"LAO",2014,"g",0.7866271304477
"LAO",2014,"hts",0.48705649879797
"LAO",2015,"bts",0.180292580588788
"LAO",2015,"g",0.78274574136792
"LAO",2015,"hts",0.486416846982366
"LAO",2016,"bts",0.18402471217859
"LAO",2016,"g",0.809133537619163
"LAO",2016,"hts",0.485139951097983
"LAO",2017,"bts",0.18319710975591
"LAO",2017,"g",0.818183523374297
"LAO",2017,"hts",0.484192029675429
"LAO",2018,"bts",0.182459706889064
"LAO",2018,"g",0.830023435145642
"LAO",2018,"hts",0.489048557091669
"LTU",1995,"bts",0.131889111548071
"LTU",1995,"g",0.38904614057371
"LTU",1995,"hts",0.196328360862277
"LTU",1996,"bts",0.152810562756207
"LTU",1996,"g",0.456714071758101
"LTU",1996,"hts",0.249251158807451
"LTU",1997,"bts",0.170253507943477
"LTU",1997,"g",0.483602191028982
"LTU",1997,"hts",0.271247229031027
"LTU",1998,"bts",0.1809000159558
"LTU",1998,"g",0.47067162598017
"LTU",1998,"hts",0.288956206188158
"LTU",1999,"bts",0.177872577489197
"LTU",1999,"g",0.460681573578459
"LTU",1999,"hts",0.291161225221687
"LTU",2000,"bts",0.17302949150335
"LTU",2000,"g",0.465279445506419
"LTU",2000,"hts",0.315746026014653
"LTU",2001,"bts",0.171978277720609
"LTU",2001,"g",0.452896562636854
"LTU",2001,"hts",0.32270583678264
"LTU",2002,"bts",0.186685508548117
"LTU",2002,"g",0.480032280576993
"LTU",2002,"hts",0.360678957123045
"LTU",2003,"bts",0.224413224472517
"LTU",2003,"g",0.568798695270989
"LTU",2003,"hts",0.436497645587441
"LTU",2004,"bts",0.255876221067876
"LTU",2004,"g",0.659009538289208
"LTU",2004,"hts",0.492863544688951
"LTU",2005,"bts",0.274523223957258
"LTU",2005,"g",0.708612694539462
"LTU",2005,"hts",0.526875658645388
"LTU",2006,"bts",0.306254362197013
"LTU",2006,"g",0.735877439667968
"LTU",2006,"hts",0.561467748354927
"LTU",2007,"bts",0.37521145107247
"LTU",2007,"g",0.833383618605243
"LTU",2007,"hts",0.657764444948156
"LTU",2008,"bts",0.455925107263061
"LTU",2008,"g",0.961753699155234
"LTU",2008,"hts",0.759546915690039
"LTU",2009,"bts",0.419619002653843
"LTU",2009,"g",0.825242797321677
"LTU",2009,"hts",0.732016771584447
"LTU",2010,"bts",0.382364445544995
"LTU",2010,"g",0.86045434057521
"LTU",2010,"hts",0.713080663902041
"LTU",2011,"bts",0.41635623086269
"LTU",2011,"g",1.00667607741696
"LTU",2011,"hts",0.772362271643178
"LTU",2012,"bts",0.395826741763667
"LTU",2012,"g",0.976018939297198
"LTU",2012,"hts",0.730053757711473
"LTU",2013,"bts",0.425826436601725
"LTU",2013,"g",0.970971136956535
"LTU",2013,"hts",0.780011558397579
"LTU",2014,"bts",0.440485807743052
"LTU",2014,"g",0.952508107680889
"LTU",2014,"hts",0.784231710096429
"LTU",2015,"bts",0.38005180967621
"LTU",2015,"g",0.771289618762013
"LTU",2015,"hts",0.648890493916863
"LTU",2016,"bts",0.393210725940114
"LTU",2016,"g",0.768805319117057
"LTU",2016,"hts",0.654832348431111
"LTU",2017,"bts",0.419100521016067
"LTU",2017,"g",0.829754448124047
"LTU",2017,"hts",0.687825099798626
"LTU",2018,"bts",0.463364566788507
"LTU",2018,"g",0.872601644106059
"LTU",2018,"hts",0.743352479419863
"LUX",1995,"bts",0.635872147165408
"LUX",1995,"g",0.897316538126543
"LUX",1995,"hts",0.736649082702663
"LUX",1996,"bts",0.614546512039166
"LUX",1996,"g",0.832101907430029
"LUX",1996,"hts",0.761936830049002
"LUX",1997,"bts",0.545969023053774
"LUX",1997,"g",0.732717192392998
"LUX",1997,"hts",0.677510552027044
"LUX",1998,"bts",0.541927854316598
"LUX",1998,"g",0.729103943396488
"LUX",1998,"hts",0.67743712138057
"LUX",1999,"bts",0.534050607258734
"LUX",1999,"g",0.675100996917684
"LUX",1999,"hts",0.703559355844039
"LUX",2000,"bts",0.476018034624349
"LUX",2000,"g",0.607307494349316
"LUX",2000,"hts",0.666342001964017
"LUX",2001,"bts",0.477017790972737
"LUX",2001,"g",0.598837192086696
"LUX",2001,"hts",0.616552649485857
"LUX",2002,"bts",0.518654795964483
"LUX",2002,"g",0.626162879408372
"LUX",2002,"hts",0.638801761989271
"LUX",2003,"bts",0.638585261006943
"LUX",2003,"g",0.757415424346418
"LUX",2003,"hts",0.760746250651585
"LUX",2004,"bts",0.728763820556581
"LUX",2004,"g",0.871594719962121
"LUX",2004,"hts",0.884063897242943
"LUX",2005,"bts",0.759681357278334
"LUX",2005,"g",0.908382982759264
"LUX",2005,"hts",0.959052032320768
"LUX",2006,"bts",0.785034824987229
"LUX",2006,"g",0.974573046137612
"LUX",2006,"hts",1.05823304719403
"LUX",2007,"bts",0.876773733545999
"LUX",2007,"g",1.12770520288042
"LUX",2007,"hts",1.22019976500953
"LUX",2008,"bts",0.97415066155809
"LUX",2008,"g",1.29330215465514
"LUX",2008,"hts",1.28091333112733
"LUX",2009,"bts",0.94622020589419
"LUX",2009,"g",1.14672265496724
"LUX",2009,"hts",1.18572504217632
"LUX",2010,"bts",0.921599042718176
"LUX",2010,"g",1.13672608913969
"LUX",2010,"hts",1.16947861670786
"LUX",2011,"bts",0.998674703831974
"LUX",2011,"g",1.2795032598127
"LUX",2011,"hts",1.28384776031901
"LUX",2012,"bts",0.944700356363278
"LUX",2012,"g",1.1893238964924
"LUX",2012,"hts",1.23750264047784
"LUX",2013,"bts",0.992713752308808
"LUX",2013,"g",1.21745448592548
"LUX",2013,"hts",1.32166019134796
"LUX",2014,"bts",1.00892376130364
"LUX",2014,"g",1.18192598186772
"LUX",2014,"hts",1.36982901203818
"LUX",2015,"bts",0.854098710297821
"LUX",2015,"g",0.975660928039951
"LUX",2015,"hts",1.20471460615515
"LUX",2016,"bts",0.860909289632041
"LUX",2016,"g",0.966888495852343
"LUX",2016,"hts",1.18878946399985
"LUX",2017,"bts",0.896421289651353
"LUX",2017,"g",1.00891456607243
"LUX",2017,"hts",1.26468139648664
"LUX",2018,"bts",0.958204104558254
"LUX",2018,"g",1.08197592171385
"LUX",2018,"hts",1.34693391429082
"LVA",1995,"bts",0.122950298789653
"LVA",1995,"g",0.407695414928742
"LVA",1995,"hts",0.299206907489633
"LVA",1996,"bts",0.123467289774144
"LVA",1996,"g",0.448105168461486
"LVA",1996,"hts",0.327292914799481
"LVA",1997,"bts",0.12853078652262
"LVA",1997,"g",0.443664520668535
"LVA",1997,"hts",0.335316032021442
"LVA",1998,"bts",0.152388134226088
"LVA",1998,"g",0.448858977265199
"LVA",1998,"hts",0.34935413219133
"LVA",1999,"bts",0.161835043377825
"LVA",1999,"g",0.433668195276703
"LVA",1999,"hts",0.352811179772572
"LVA",2000,"bts",0.158861441952684
"LVA",2000,"g",0.45950283084848
"LVA",2000,"hts",0.390381083365213
"LVA",2001,"bts",0.165911406077517
"LVA",2001,"g",0.451333459457608
"LVA",2001,"hts",0.411663365119855
"LVA",2002,"bts",0.185017477453982
"LVA",2002,"g",0.470098531576299
"LVA",2002,"hts",0.415503991631839
"LVA",2003,"bts",0.225193899820997
"LVA",2003,"g",0.56374595676419
"LVA",2003,"hts",0.458970729799517
"LVA",2004,"bts",0.275304273214184
"LVA",2004,"g",0.648543705518652
"LVA",2004,"hts",0.521481130469027
"LVA",2005,"bts",0.298130421322114
"LVA",2005,"g",0.692011965726234
"LVA",2005,"hts",0.540543138037759
"LVA",2006,"bts",0.362767418194411
"LVA",2006,"g",0.823795029111982
"LVA",2006,"hts",0.602357451900838
"LVA",2007,"bts",0.497811771660892
"LVA",2007,"g",1.04967307748129
"LVA",2007,"hts",0.729518627417946
"LVA",2008,"bts",0.603547016898331
